Date,Cash,Credit,Total,Date,Checker,Actual_total
10/01/16,4836,3390.43,8226.43,Saturday,TRUE,8226.43
10/02/16,8571,4911.06,13482.06,Sunday,TRUE,13482.06
10/03/16,2940,1786.31,4726.31,Monday,TRUE,4726.31
10/04/16,3178,1229.53,4407.53,Tuesday,TRUE,4407.53
10/05/16,3249,1705.24,4954.24,Wednesday,TRUE,4954.24
10/06/16,2744,2083.92,4827.92,Thursday,TRUE,4827.92
10/07/16,3324,2835.09,6159.09,Friday,TRUE,6159.09
10/08/16,4817,3915.78,8732.78,Saturday,TRUE,8732.78
10/09/16,8080,5846.56,13926.56,Sunday,TRUE,13926.56
10/10/16,3389,1945.17,5334.17,Monday,TRUE,5334.17
10/11/16,2523,1547.06,4070.06,Tuesday,TRUE,4070.06
10/12/16,,Wednesday,TRUE,0,,
10/13/16,2945,1534.17,4479.17,Thursday,TRUE,4479.17
10/14/16,3530,2440.91,5970.91,Friday,TRUE,5970.91
10/15/16,4163,2861.44,7024.44,Saturday,TRUE,7024.44
10/16/16,7517,5481.24,12998.24,Sunday,TRUE,12998.24
10/17/16,2298,1368.28,3666.28,Monday,TRUE,3666.28
10/18/16,2459,1893.32,4352.32,Tuesday,TRUE,4352.32
10/19/16,2803,1417.73,4220.73,Wednesday,TRUE,4220.73
10/20/16,2472,1522.66,3994.66,Thursday,TRUE,3994.66
10/21/16,3058,2610.8,5668.8,Friday,TRUE,5668.8
10/22/16,6280,4910.33,11190.33,Saturday,TRUE,11190.33
10/23/16,6531,5681.63,12212.63,Sunday,TRUE,12212.63
10/24/16,2636,1581.55,4217.55,Monday,TRUE,4217.55
10/25/16,2374,2796.98,5170.98,Tuesday,TRUE,5170.98
10/26/16,2754,1807.63,4561.63,Wednesday,TRUE,4561.63
10/27/16,2776,1533.29,4309.29,Thursday,TRUE,4309.29
10/28/16,3371,2526.01,5897.01,Friday,TRUE,5897.01
10/29/16,4180,2981.18,7161.18,Saturday,TRUE,7161.18
10/30/16,6827,5750.54,12577.54,Sunday,TRUE,12577.54
10/31/16,2579,1640.17,4219.17,Monday,TRUE,4219.17
11/01/16,2796,1796.73,4592.73,Tuesday,TRUE,4592.73
11/02/16,3095,1463.37,4558.37,Wednesday,TRUE,4558.37
11/03/16,3218,1607.44,4825.44,Thursday,TRUE,4825.44
11/04/16,3851,2694.13,6545.13,Friday,TRUE,6545.13
11/05/16,4124,2934.37,7058.37,Saturday,TRUE,7058.37
11/06/16,7287,5633.54,12920.54,Sunday,TRUE,12920.54
11/07/16,3108,1323.84,4431.84,Monday,TRUE,4431.84
11/08/16,2774,1985.28,4759.28,Tuesday,TRUE,4759.28
11/09/16,2591,2664.26,5255.26,Wednesday,TRUE,5255.26
11/10/16,2940,1771.08,4711.08,Thursday,TRUE,4711.08
11/11/16,3981,3111.6,7092.6,Friday,TRUE,7092.6
11/12/16,4443,3534.74,7977.74,Saturday,TRUE,7977.74
11/13/16,7548,6207.19,13755.19,Sunday,TRUE,13755.19
11/14/16,2754,1302.24,4056.24,Monday,TRUE,4056.24
11/15/16,2658,1671.15,4329.15,Tuesday,TRUE,4329.15
11/16/16,2978,1318.93,4296.93,Wednesday,TRUE,4296.93
11/17/16,2493,1580.49,4073.49,Thursday,TRUE,4073.49
11/18/16,3493,2568.58,6061.58,Friday,TRUE,6061.58
11/19/16,5217,2916.45,8133.45,Saturday,TRUE,8133.45
11/20/16,6761,5161.86,11922.86,Sunday,TRUE,11922.86
11/21/16,3285,1826.51,5111.51,Monday,TRUE,5111.51
11/22/16,2837,1974.79,4811.79,Tuesday,TRUE,4811.79
11/23/16,2779,1780.4,4559.4,Wednesday,TRUE,4559.4
11/24/16,1974,996.25,2970.25,Thursday,TRUE,2970.25
11/25/16,2936,1495.85,4431.85,Friday,TRUE,4431.85
11/26/16,3784,2496.58,6280.58,Saturday,TRUE,6280.58
11/27/16,6158,5020.17,11178.17,Sunday,TRUE,11178.17
11/28/16,3055,1508.2,4563.2,Monday,TRUE,4563.2
11/29/16,2704,1196.54,3900.54,Tuesday,TRUE,3900.54
11/30/16,2618,1860.67,4478.67,Wednesday,TRUE,4478.67
12/01/16,3514,1843.26,5357.26,Thursday,TRUE,5357.26
12/02/16,4244,2759.09,7003.09,Friday,TRUE,7003.09
12/03/16,5278,4788.31,10066.31,Saturday,TRUE,10066.31
12/04/16,8225,5992.35,14217.35,Sunday,TRUE,14217.35
12/05/16,3255,2409.47,5664.47,Monday,TRUE,5664.47
12/06/16,2513,1779.6,4292.6,Tuesday,TRUE,4292.6
12/07/16,3211,1429.8,4640.8,Wednesday,TRUE,4640.8
12/08/16,3255,1745.5,5000.5,Thursday,TRUE,5000.5
12/09/16,3190,2650.86,5840.86,Friday,TRUE,5840.86
12/10/16,5204,3566.56,8770.56,Saturday,TRUE,8770.56
12/11/16,7419,5347.72,12766.72,Sunday,TRUE,12766.72
12/12/16,3044,1382.16,4426.16,Monday,TRUE,4426.16
12/13/16,3329,1426.25,4755.25,Tuesday,TRUE,4755.25
12/14/16,3101,2258.14,5359.14,Wednesday,TRUE,5359.14
12/15/16,3164,2490.18,5654.18,Thursday,TRUE,5654.18
12/16/16,3837,3606.08,7443.08,Friday,TRUE,7443.08
12/17/16,5098,3502.63,8600.63,Saturday,TRUE,8600.63
12/18/16,8232,5319.62,13551.62,Sunday,TRUE,13551.62
12/19/16,4023,3806.95,7829.95,Monday,TRUE,7829.95
12/20/16,3348,1974.78,5322.78,Tuesday,TRUE,5322.78
12/21/16,3984,2136.07,6120.07,Wednesday,TRUE,6120.07
12/22/16,3492,2312.08,5804.08,Thursday,TRUE,5804.08
12/23/16,3191,2449.33,5640.33,Friday,TRUE,5640.33
12/24/16,1375,1370.47,2745.47,Saturday,TRUE,2745.47
12/25/16,3193,2579.94,5772.94,Sunday,TRUE,5772.94
12/26/16,4287,2662.76,6949.76,Monday,TRUE,6949.76
12/27/16,3487,2066.29,5553.29,Tuesday,TRUE,5553.29
12/28/16,4041,2563.82,6604.82,Wednesday,TRUE,6604.82
12/29/16,3885,2928.19,6813.19,Thursday,TRUE,6813.19
12/30/16,2808,2769.16,5577.16,Friday,TRUE,5577.16
12/31/16,1857,2779.06,4636.06,Saturday,TRUE,4636.06
01/01/17,,Sunday,TRUE,0,,
01/02/17,,Monday,TRUE,0,,
01/03/17,,Tuesday,TRUE,0,,
01/04/17,,Wednesday,TRUE,0,,
01/05/17,,Thursday,TRUE,0,,
01/06/17,,Friday,TRUE,0,,
01/07/17,,Saturday,TRUE,0,,
01/08/17,,Sunday,TRUE,0,,
01/09/17,,Monday,TRUE,0,,
01/10/17,,Tuesday,TRUE,0,,
01/11/17,,Wednesday,TRUE,0,,
01/12/17,,Thursday,TRUE,0,,
01/13/17,,Friday,TRUE,0,,
01/14/17,,Saturday,TRUE,0,,
01/15/17,,Sunday,TRUE,0,,
01/16/17,,Monday,TRUE,0,,
01/17/17,,Tuesday,TRUE,0,,
01/18/17,,Wednesday,TRUE,0,,
01/19/17,,Thursday,TRUE,0,,
01/20/17,,Friday,TRUE,0,,
01/21/17,,Saturday,TRUE,0,,
01/22/17,,Sunday,TRUE,0,,
01/23/17,,Monday,TRUE,0,,
01/24/17,,Tuesday,TRUE,0,,
01/25/17,,Wednesday,TRUE,0,,
01/26/17,,Thursday,TRUE,0,,
01/27/17,,Friday,TRUE,0,,
01/28/17,,Saturday,TRUE,0,,
01/29/17,,Sunday,TRUE,0,,
01/30/17,,Monday,TRUE,0,,
01/31/17,,Tuesday,TRUE,0,,
02/01/17,,Wednesday,TRUE,0,,
02/02/17,,Thursday,TRUE,0,,
02/03/17,,Friday,TRUE,0,,
02/04/17,,Saturday,TRUE,0,,
02/05/17,,Sunday,TRUE,0,,
02/06/17,,Monday,TRUE,0,,
02/07/17,,Tuesday,TRUE,0,,
02/08/17,,Wednesday,TRUE,0,,
02/09/17,,Thursday,TRUE,0,,
02/10/17,,Friday,TRUE,0,,
02/11/17,,Saturday,TRUE,0,,
02/12/17,,Sunday,TRUE,0,,
02/13/17,,Monday,TRUE,0,,
02/14/17,,Tuesday,TRUE,0,,
02/15/17,,Wednesday,TRUE,0,,
02/16/17,,Thursday,TRUE,0,,
02/17/17,,Friday,TRUE,0,,
02/18/17,,Saturday,TRUE,0,,
02/19/17,,Sunday,TRUE,0,,
02/20/17,,Monday,TRUE,0,,
02/21/17,,Tuesday,TRUE,0,,
02/22/17,,Wednesday,TRUE,0,,
02/23/17,,Thursday,TRUE,0,,
02/24/17,,Friday,TRUE,0,,
02/25/17,,Saturday,TRUE,0,,
02/26/17,,Sunday,TRUE,0,,
02/27/17,,Monday,TRUE,0,,
02/28/17,,Tuesday,TRUE,0,,
03/01/17,,Wednesday,TRUE,0,,
03/02/17,,Thursday,TRUE,0,,
03/03/17,,Friday,TRUE,0,,
03/04/17,,Saturday,TRUE,0,,
03/05/17,,Sunday,TRUE,0,,
03/06/17,,Monday,TRUE,0,,
03/07/17,,Tuesday,TRUE,0,,
03/08/17,,Wednesday,TRUE,0,,
03/09/17,,Thursday,TRUE,0,,
03/10/17,,Friday,TRUE,0,,
03/11/17,,Saturday,TRUE,0,,
03/12/17,,Sunday,TRUE,0,,
03/13/17,,Monday,TRUE,0,,
03/14/17,,Tuesday,TRUE,0,,
03/15/17,,Wednesday,TRUE,0,,
03/16/17,,Thursday,TRUE,0,,
03/17/17,,Friday,TRUE,0,,
03/18/17,,Saturday,TRUE,0,,
03/19/17,,Sunday,TRUE,0,,
03/20/17,,Monday,TRUE,0,,
03/21/17,,Tuesday,TRUE,0,,
03/22/17,,Wednesday,TRUE,0,,
03/23/17,,Thursday,TRUE,0,,
03/24/17,,Friday,TRUE,0,,
03/25/17,,Saturday,TRUE,0,,
03/26/17,,Sunday,TRUE,0,,
03/27/17,,Monday,TRUE,0,,
03/28/17,,Tuesday,TRUE,0,,
03/29/17,,Wednesday,TRUE,0,,
03/30/17,,Thursday,TRUE,0,,
03/31/17,,Friday,TRUE,0,,
04/01/17,,Saturday,TRUE,0,,
04/02/17,,Sunday,TRUE,0,,
04/03/17,,Monday,TRUE,0,,
04/04/17,,Tuesday,TRUE,0,,
04/05/17,,Wednesday,TRUE,0,,
04/06/17,,Thursday,TRUE,0,,
04/07/17,,Friday,TRUE,0,,
04/08/17,,Saturday,TRUE,0,,
04/09/17,,Sunday,TRUE,0,,
04/10/17,,Monday,TRUE,0,,
04/11/17,,Tuesday,TRUE,0,,
04/12/17,,Wednesday,TRUE,0,,
04/13/17,,Thursday,TRUE,0,,
04/14/17,,Friday,TRUE,0,,
04/15/17,,Saturday,TRUE,0,,
04/16/17,,Sunday,TRUE,0,,
04/17/17,,Monday,TRUE,0,,
04/18/17,,Tuesday,TRUE,0,,
04/19/17,,Wednesday,TRUE,0,,
04/20/17,,Thursday,TRUE,0,,
04/21/17,,Friday,TRUE,0,,
04/22/17,,Saturday,TRUE,0,,
04/23/17,,Sunday,TRUE,0,,
04/24/17,,Monday,TRUE,0,,
04/25/17,,Tuesday,TRUE,0,,
04/26/17,,Wednesday,TRUE,0,,
04/27/17,,Thursday,TRUE,0,,
04/28/17,,Friday,TRUE,0,,
04/29/17,,Saturday,TRUE,0,,
04/30/17,,Sunday,TRUE,0,,
05/01/17,,Monday,TRUE,0,,
05/02/17,,Tuesday,TRUE,0,,
05/03/17,,Wednesday,TRUE,0,,
05/04/17,,Thursday,TRUE,0,,
05/05/17,,Friday,TRUE,0,,
05/06/17,,Saturday,TRUE,0,,
05/07/17,,Sunday,TRUE,0,,
05/08/17,,Monday,TRUE,0,,
05/09/17,,Tuesday,TRUE,0,,
05/10/17,,Wednesday,TRUE,0,,
05/11/17,,Thursday,TRUE,0,,
05/12/17,,Friday,TRUE,0,,
05/13/17,,Saturday,TRUE,0,,
05/14/17,,Sunday,TRUE,0,,
05/15/17,,Monday,TRUE,0,,
05/16/17,,Tuesday,TRUE,0,,
05/17/17,,Wednesday,TRUE,0,,
05/18/17,,Thursday,TRUE,0,,
05/19/17,,Friday,TRUE,0,,
05/20/17,,Saturday,TRUE,0,,
05/21/17,,Sunday,TRUE,0,,
05/22/17,,Monday,TRUE,0,,
05/23/17,,Tuesday,TRUE,0,,
05/24/17,,Wednesday,TRUE,0,,
05/25/17,,Thursday,TRUE,0,,
05/26/17,,Friday,TRUE,0,,
05/27/17,,Saturday,TRUE,0,,
05/28/17,,Sunday,TRUE,0,,
05/29/17,,Monday,TRUE,0,,
05/30/17,,Tuesday,TRUE,0,,
05/31/17,,Wednesday,TRUE,0,,
06/01/17,,Thursday,TRUE,0,,
06/02/17,,Friday,TRUE,0,,
06/03/17,,Saturday,TRUE,0,,
06/04/17,,Sunday,TRUE,0,,
06/05/17,,Monday,TRUE,0,,
06/06/17,,Tuesday,TRUE,0,,
06/07/17,,Wednesday,TRUE,0,,
06/08/17,,Thursday,TRUE,0,,
06/09/17,,Friday,TRUE,0,,
06/10/17,,Saturday,TRUE,0,,
06/11/17,,Sunday,TRUE,0,,
06/12/17,,Monday,TRUE,0,,
06/13/17,,Tuesday,TRUE,0,,
06/14/17,,Wednesday,TRUE,0,,
06/15/17,,Thursday,TRUE,0,,
06/16/17,,Friday,TRUE,0,,
06/17/17,,Saturday,TRUE,0,,
06/18/17,,Sunday,TRUE,0,,
06/19/17,,Monday,TRUE,0,,
06/20/17,,Tuesday,TRUE,0,,
06/21/17,,Wednesday,TRUE,0,,
06/22/17,,Thursday,TRUE,0,,
06/23/17,,Friday,TRUE,0,,
06/24/17,,Saturday,TRUE,0,,
06/25/17,,Sunday,TRUE,0,,
06/26/17,,Monday,TRUE,0,,
06/27/17,,Tuesday,TRUE,0,,
06/28/17,,Wednesday,TRUE,0,,
06/29/17,,Thursday,TRUE,0,,
06/30/17,,Friday,TRUE,0,,
07/01/17,,Saturday,TRUE,0,,
07/02/17,,Sunday,TRUE,0,,
07/03/17,,Monday,TRUE,0,,
07/04/17,,Tuesday,TRUE,0,,
07/05/17,,Wednesday,TRUE,0,,
07/06/17,,Thursday,TRUE,0,,
07/07/17,,Friday,TRUE,0,,
07/08/17,,Saturday,TRUE,0,,
07/09/17,,Sunday,TRUE,0,,
07/10/17,,Monday,TRUE,0,,
07/11/17,,Tuesday,TRUE,0,,
07/12/17,,Wednesday,TRUE,0,,
07/13/17,,Thursday,TRUE,0,,
07/14/17,,Friday,TRUE,0,,
07/15/17,,Saturday,TRUE,0,,
07/16/17,,Sunday,TRUE,0,,
07/17/17,,Monday,TRUE,0,,
07/18/17,,Tuesday,TRUE,0,,
07/19/17,,Wednesday,TRUE,0,,
07/20/17,,Thursday,TRUE,0,,
07/21/17,,Friday,TRUE,0,,
07/22/17,,Saturday,TRUE,0,,
07/23/17,,Sunday,TRUE,0,,
07/24/17,,Monday,TRUE,0,,
07/25/17,,Tuesday,TRUE,0,,
07/26/17,,Wednesday,TRUE,0,,
07/27/17,,Thursday,TRUE,0,,
07/28/17,,Friday,TRUE,0,,
07/29/17,,Saturday,TRUE,0,,
07/30/17,,Sunday,TRUE,0,,
07/31/17,,Monday,TRUE,0,,
08/01/17,,Tuesday,TRUE,0,,
08/02/17,,Wednesday,TRUE,0,,
08/03/17,,Thursday,TRUE,0,,
08/04/17,,Friday,TRUE,0,,
08/05/17,,Saturday,TRUE,0,,
08/06/17,,Sunday,TRUE,0,,
08/07/17,,Monday,TRUE,0,,
08/08/17,,Tuesday,TRUE,0,,
08/09/17,,Wednesday,TRUE,0,,
08/10/17,,Thursday,TRUE,0,,
08/11/17,,Friday,TRUE,0,,
08/12/17,,Saturday,TRUE,0,,
08/13/17,,Sunday,TRUE,0,,
08/14/17,,Monday,TRUE,0,,
08/15/17,,Tuesday,TRUE,0,,
08/16/17,,Wednesday,TRUE,0,,
08/17/17,,Thursday,TRUE,0,,
08/18/17,,Friday,TRUE,0,,
08/19/17,,Saturday,TRUE,0,,
08/20/17,,Sunday,TRUE,0,,
08/21/17,,Monday,TRUE,0,,
08/22/17,,Tuesday,TRUE,0,,
08/23/17,,Wednesday,TRUE,0,,
08/24/17,,Thursday,TRUE,0,,
08/25/17,,Friday,TRUE,0,,
08/26/17,,Saturday,TRUE,0,,
08/27/17,,Sunday,TRUE,0,,
08/28/17,,Monday,TRUE,0,,
08/29/17,,Tuesday,TRUE,0,,
08/30/17,,Wednesday,TRUE,0,,
08/31/17,,Thursday,TRUE,0,,
09/01/17,,Friday,TRUE,0,,
09/02/17,,Saturday,TRUE,0,,
09/03/17,,Sunday,TRUE,0,,
09/04/17,,Monday,TRUE,0,,
09/05/17,,Tuesday,TRUE,0,,
09/06/17,,Wednesday,TRUE,0,,
09/07/17,,Thursday,TRUE,0,,
09/08/17,,Friday,TRUE,0,,
09/09/17,,Saturday,TRUE,0,,
09/10/17,,Sunday,TRUE,0,,
09/11/17,,Monday,TRUE,0,,
09/12/17,,Tuesday,TRUE,0,,
09/13/17,,Wednesday,TRUE,0,,
09/14/17,,Thursday,TRUE,0,,
09/15/17,,Friday,TRUE,0,,
09/16/17,,Saturday,TRUE,0,,
09/17/17,,Sunday,TRUE,0,,
09/18/17,,Monday,TRUE,0,,
09/19/17,,Tuesday,TRUE,0,,
09/20/17,,Wednesday,TRUE,0,,
09/21/17,,Thursday,TRUE,0,,
09/22/17,,Friday,TRUE,0,,
09/23/17,,Saturday,TRUE,0,,
09/24/17,,Sunday,TRUE,0,,
09/25/17,,Monday,TRUE,0,,
09/26/17,,Tuesday,TRUE,0,,
09/27/17,,Wednesday,TRUE,0,,
09/28/17,,Thursday,TRUE,0,,
09/29/17,,Friday,TRUE,0,,
09/30/17,,Saturday,TRUE,0,,
10/01/17,,Sunday,TRUE,0,,
10/02/17,,Monday,TRUE,0,,
10/03/17,,Tuesday,TRUE,0,,
10/04/17,,Wednesday,TRUE,0,,
10/05/17,,Thursday,TRUE,0,,
10/06/17,,Friday,TRUE,0,,
10/07/17,,Saturday,TRUE,0,,
10/08/17,,Sunday,TRUE,0,,
10/09/17,,Monday,TRUE,0,,
10/10/17,,Tuesday,TRUE,0,,
10/11/17,,Wednesday,TRUE,0,,
10/12/17,,Thursday,TRUE,0,,
10/13/17,,Friday,TRUE,0,,
10/14/17,,Saturday,TRUE,0,,
10/15/17,,Sunday,TRUE,0,,
10/16/17,,Monday,TRUE,0,,
10/17/17,,Tuesday,TRUE,0,,
10/18/17,,Wednesday,TRUE,0,,
10/19/17,,Thursday,TRUE,0,,
10/20/17,,Friday,TRUE,0,,
10/21/17,,Saturday,TRUE,0,,
10/22/17,,Sunday,TRUE,0,,
10/23/17,,Monday,TRUE,0,,
10/24/17,,Tuesday,TRUE,0,,
10/25/17,,Wednesday,TRUE,0,,
10/26/17,,Thursday,TRUE,0,,
10/27/17,,Friday,TRUE,0,,
10/28/17,,Saturday,TRUE,0,,
10/29/17,,Sunday,TRUE,0,,
10/30/17,,Monday,TRUE,0,,
10/31/17,,Tuesday,TRUE,0,,
11/01/17,,Wednesday,TRUE,0,,
11/02/17,,Thursday,TRUE,0,,
11/03/17,,Friday,TRUE,0,,
11/04/17,,Saturday,TRUE,0,,
11/05/17,,Sunday,TRUE,0,,
11/06/17,,Monday,TRUE,0,,
11/07/17,,Tuesday,TRUE,0,,
11/08/17,,Wednesday,TRUE,0,,
11/09/17,,Thursday,TRUE,0,,
11/10/17,,Friday,TRUE,0,,
11/11/17,,Saturday,TRUE,0,,
11/12/17,,Sunday,TRUE,0,,
11/13/17,,Monday,TRUE,0,,
11/14/17,,Tuesday,TRUE,0,,
11/15/17,,Wednesday,TRUE,0,,
11/16/17,,Thursday,TRUE,0,,
11/17/17,,Friday,TRUE,0,,
11/18/17,,Saturday,TRUE,0,,
11/19/17,,Sunday,TRUE,0,,
11/20/17,,Monday,TRUE,0,,
11/21/17,,Tuesday,TRUE,0,,
11/22/17,,Wednesday,TRUE,0,,
11/23/17,,Thursday,TRUE,0,,
11/24/17,,Friday,TRUE,0,,
11/25/17,,Saturday,TRUE,0,,
11/26/17,,Sunday,TRUE,0,,
11/27/17,,Monday,TRUE,0,,
11/28/17,,Tuesday,TRUE,0,,
11/29/17,,Wednesday,TRUE,0,,
11/30/17,,Thursday,TRUE,0,,
12/01/17,,Friday,TRUE,0,,
12/02/17,,Saturday,TRUE,0,,
12/03/17,,Sunday,TRUE,0,,
12/04/17,,Monday,TRUE,0,,
12/05/17,,Tuesday,TRUE,0,,
12/06/17,,Wednesday,TRUE,0,,
12/07/17,,Thursday,TRUE,0,,
12/08/17,,Friday,TRUE,0,,
12/09/17,,Saturday,TRUE,0,,
12/10/17,,Sunday,TRUE,0,,
12/11/17,,Monday,TRUE,0,,
12/12/17,,Tuesday,TRUE,0,,
12/13/17,,Wednesday,TRUE,0,,
12/14/17,,Thursday,TRUE,0,,
12/15/17,,Friday,TRUE,0,,
12/16/17,,Saturday,TRUE,0,,
12/17/17,,Sunday,TRUE,0,,
12/18/17,,Monday,TRUE,0,,
12/19/17,,Tuesday,TRUE,0,,
12/20/17,,Wednesday,TRUE,0,,
12/21/17,,Thursday,TRUE,0,,
12/22/17,,Friday,TRUE,0,,
12/23/17,,Saturday,TRUE,0,,
12/24/17,,Sunday,TRUE,0,,
12/25/17,,Monday,TRUE,0,,
12/26/17,,Tuesday,TRUE,0,,
12/27/17,,Wednesday,TRUE,0,,
12/28/17,,Thursday,TRUE,0,,
12/29/17,,Friday,TRUE,0,,
12/30/17,,Saturday,TRUE,0,,
12/31/17,,Sunday,TRUE,0,,
